Country Code,Income Group,Country Name,Series Name,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
KOR,High income,Korea Rep.,Merchandise imports (current US$),344000000.0,316000000.0,422000000.0,560000000.0,404000000.0,463000000.0,716000000.0,996000000.0,1463000000.0,1824000000.0,1984000000.0,2394000000.0,2522000000.0,4240000000.0,6852000000.0,7274000000.0,8774000000.0,10811000000.0,14972000000.0,20339000000.0,22292000000.0,26131000000.0,24251000000.0,26192000000.0,30631000000.0,31136000000.0,31585000000.0,41020000000.0,51811000000.0,61465000000.0,69844000000.0,81525000000.0,81775000000.0,83800000000.0,102348000000.0,135119000000.0,150339000000.0,144616000000.0,93282000000.0,119752000000.0,160481000000.0,141098000000.0,152126000000.0,178827000000.0,224463000000.0,261238000000.0,309383000000.0,356846000000.0,435275000000.0,323085000000.0,425212000000.0,524413000000.0,519585000000.0,515584000000.0,525564000000.0,436499000000.0,406193000000.0,478478000000.0,535202000000.0,503343000000.0,467633000000.0,615093000000.0
XKX,Upper middle income,Kosovo,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,High income,Kuwait,Merchandise imports (current US$),242000000.0,249000000.0,285000000.0,324000000.0,322000000.0,377000000.0,463000000.0,593000000.0,611000000.0,646000000.0,625000000.0,652000000.0,797000000.0,1049000000.0,1554000000.0,2388000000.0,3327000000.0,4846000000.0,4598000000.0,5201000000.0,6530000000.0,6978000000.0,8282000000.0,7373000000.0,6896000000.0,6005000000.0,5717000000.0,5493000000.0,6143000000.0,6295000000.0,3972000000.0,4761000000.0,7261000000.0,7036000000.0,6697000000.0,7790000000.0,8373000000.0,8246000000.0,8619000000.0,7617000000.0,7157000000.0,7869000000.0,9001000000.0,10987000000.0,12631000000.0,15801000000.0,17243000000.0,21362000000.0,24840000000.0,19892000000.0,22675000000.0,25090000000.0,27259000000.0,29299000000.0,31021000000.0,30963000000.0,30825000000.0,33573000000.0,35864000000.0,33574000000.0,27738000000.0,31889000000.0
KGZ,Lower middle income,Kyrgyz Republic,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418000000.0,430000000.0,316000000.0,522000000.0,838000000.0,709000000.0,842000000.0,613000000.0,558000000.0,467000000.0,587000000.0,717000000.0,941000000.0,1102000000.0,1931000000.0,2789000000.0,4072000000.0,3040000000.0,3223000000.0,4261000000.0,5374000000.0,6070000000.0,5732000000.0,4070000000.0,4000000000.0,4495000000.0,5292000000.0,4989000000.0,3719000000.0,5570000000.0
LAO,Lower middle income,Lao PDR,Merchandise imports (current US$),19000000.0,17000000.0,23000000.0,26000000.0,26000000.0,33000000.0,42000000.0,49000000.0,54000000.0,83000000.0,114000000.0,82000000.0,63000000.0,57000000.0,65000000.0,45000000.0,45000000.0,14000000.0,16000000.0,70000000.0,92000000.0,110000000.0,132000000.0,150000000.0,162000000.0,193000000.0,186000000.0,216000000.0,193000000.0,185000000.0,185000000.0,170000000.0,270000000.0,432000000.0,564000000.0,589000000.0,690000000.0,706000000.0,553000000.0,525000000.0,535000000.0,510000000.0,447000000.0,462000000.0,713000000.0,882000000.0,1060000000.0,1067000000.0,1403000000.0,1461000000.0,2060000000.0,2404000000.0,3055000000.0,3081000000.0,4271000000.0,5675000000.0,5372000000.0,5667000000.0,6315000000.0,6272000000.0,5370000000.0,6275000000.0
LVA,High income,Latvia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795000000.0,872000000.0,1251000000.0,1818000000.0,2320000000.0,2721000000.0,3191000000.0,2954000000.0,3202000000.0,3506000000.0,4046000000.0,5234000000.0,7096000000.0,8697000000.0,11541000000.0,15322000000.0,16143000000.0,9811000000.0,11691000000.0,16290000000.0,17227000000.0,17865000000.0,17964000000.0,14719000000.0,14434000000.0,17033000000.0,19681000000.0,18959000000.0,18441000000.0,24447000000.0
LBN,Lower middle income,Lebanon,Merchandise imports (current US$),255000000.0,316000000.0,349000000.0,424000000.0,512000000.0,548000000.0,611000000.0,552000000.0,596000000.0,585000000.0,659000000.0,731000000.0,924000000.0,1286000000.0,2355000000.0,2048000000.0,612000000.0,1539000000.0,1922000000.0,2700000000.0,3650000000.0,3499000000.0,3391000000.0,3661000000.0,2948000000.0,2203000000.0,2203000000.0,1880000000.0,2457000000.0,2235000000.0,2525000000.0,3743000000.0,4202000000.0,4821000000.0,5933000000.0,7278000000.0,7540000000.0,7467000000.0,7070000000.0,6207000000.0,6230000000.0,7380000000.0,6560000000.0,7315000000.0,9609000000.0,9633000000.0,9647000000.0,12251000000.0,16754000000.0,16574000000.0,18460000000.0,20750000000.0,21945000000.0,22024000000.0,22081000000.0,18965000000.0,19368000000.0,19911000000.0,20396000000.0,19641000000.0,11355000000.0,13857000000.0
LSO,Lower middle income,Lesotho,Merchandise imports (current US$),17000000.0,20000000.0,20000000.0,22000000.0,24000000.0,25000000.0,32000000.0,33000000.0,33000000.0,33000000.0,32000000.0,39000000.0,56000000.0,88000000.0,120000000.0,164000000.0,212000000.0,234000000.0,281000000.0,328000000.0,464000000.0,516000000.0,524000000.0,485000000.0,441000000.0,343000000.0,354000000.0,469000000.0,587000000.0,617000000.0,672000000.0,813000000.0,899000000.0,870000000.0,879000000.0,1107000000.0,1126000000.0,1140000000.0,941000000.0,866000000.0,809000000.0,743000000.0,815000000.0,1121000000.0,1440000000.0,1410000000.0,1500000000.0,1738000000.0,1800000000.0,1850000000.0,2300000000.0,2500000000.0,2602000000.0,2175000000.0,2207000000.0,1997000000.0,1861000000.0,2066000000.0,2185000000.0,2016000000.0,1811000000.0,2051000000.0
LBR,Low income,Liberia,Merchandise imports (current US$),69000000.0,91000000.0,132000000.0,108000000.0,111000000.0,105000000.0,114000000.0,125000000.0,108000000.0,115000000.0,150000000.0,157000000.0,179000000.0,193000000.0,288000000.0,331000000.0,399000000.0,464000000.0,481000000.0,507000000.0,535000000.0,447000000.0,428000000.0,412000000.0,363000000.0,284000000.0,259000000.0,308000000.0,272000000.0,625000000.0,570000000.0,420000000.0,375000000.0,410000000.0,405000000.0,510000000.0,555000000.0,610000000.0,470000000.0,520000000.0,668000000.0,229000000.0,178000000.0,170000000.0,337000000.0,310000000.0,467000000.0,499000000.0,813000000.0,551000000.0,710000000.0,1044000000.0,1005000000.0,1150000000.0,1997000000.0,1687000000.0,1302000000.0,1089000000.0,1143000000.0,1033000000.0,1102000000.0,1478000000.0
LBY,Upper middle income,Libya,Merchandise imports (current US$),169000000.0,149000000.0,206000000.0,239000000.0,292000000.0,320000000.0,405000000.0,477000000.0,645000000.0,676000000.0,554000000.0,703000000.0,1043000000.0,1806000000.0,2762000000.0,3542000000.0,3212000000.0,3773000000.0,4603000000.0,5311000000.0,6777000000.0,8382000000.0,7175000000.0,6029000000.0,6222000000.0,4101000000.0,4445000000.0,4684000000.0,5869000000.0,4923000000.0,5336000000.0,5361000000.0,5165000000.0,5551000000.0,5548000000.0,5392000000.0,5873000000.0,6123000000.0,5466000000.0,4158000000.0,3732000000.0,4397000000.0,4396000000.0,4330000000.0,6326000000.0,6079000000.0,6041000000.0,6733000000.0,9150000000.0,12859000000.0,17674000000.0,8000000000.0,22000000000.0,27000000000.0,18994000000.0,16429000000.0,8667000000.0,10556000000.0,13786000000.0,17184000000.0,13748000000.0,18972000000.0
LIE,High income,Liechtenstein,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,High income,Lithuania,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216000000.0,2279000000.0,2350000000.0,3650000000.0,4560000000.0,5645000000.0,5795000000.0,4835000000.0,5457000000.0,6353000000.0,7709000000.0,9803000000.0,12387000000.0,15548000000.0,19373000000.0,24412000000.0,31099000000.0,18304000000.0,23403000000.0,31773000000.0,31965000000.0,34806000000.0,34359000000.0,28154000000.0,27376000000.0,32258000000.0,36502000000.0,35759000000.0,33359000000.0,44585000000.0
LUX,High income,Luxembourg,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11218000000.0,11278000000.0,12331000000.0,12651000000.0,16165000000.0,20046000000.0,22607000000.0,27145000000.0,28029000000.0,32157000000.0,25330000000.0,25092000000.0,28860000000.0,27543000000.0,26692000000.0,26656000000.0,23289000000.0,21872000000.0,22876000000.0,24175000000.0,24264000000.0,21165000000.0,25811000000.0
MAC,High income,Macao SAR China,Merchandise imports (current US$),30000000.0,32000000.0,38000000.0,42000000.0,48000000.0,47000000.0,51000000.0,43000000.0,50000000.0,60000000.0,65000000.0,75000000.0,104000000.0,158000000.0,134000000.0,161000000.0,161000000.0,198000000.0,249000000.0,351000000.0,544000000.0,711000000.0,719000000.0,727000000.0,795000000.0,778000000.0,879000000.0,1120000000.0,1288000000.0,1480000000.0,1539000000.0,1852000000.0,1968000000.0,2025000000.0,2001000000.0,2042000000.0,2000000000.0,2082000000.0,1955000000.0,2040000000.0,2625000000.0,2824000000.0,3009000000.0,3232000000.0,4094000000.0,4514000000.0,5236000000.0,6045000000.0,5880000000.0,4751000000.0,5629000000.0,7927000000.0,8982000000.0,10140000000.0,11262000000.0,10603000000.0,8924000000.0,9451000000.0,11162000000.0,11167000000.0,11588000000.0,19219000000.0
MDG,Low income,Madagascar,Merchandise imports (current US$),112000000.0,103000000.0,122000000.0,128000000.0,136000000.0,138000000.0,146000000.0,145000000.0,170000000.0,182000000.0,170000000.0,214000000.0,205000000.0,203000000.0,281000000.0,366000000.0,285000000.0,347000000.0,443000000.0,641000000.0,600000000.0,545000000.0,417000000.0,387000000.0,366000000.0,402000000.0,353000000.0,302000000.0,360000000.0,342000000.0,651000000.0,446000000.0,471000000.0,514000000.0,546000000.0,628000000.0,629000000.0,694000000.0,693000000.0,742000000.0,1097000000.0,1118000000.0,627000000.0,1304000000.0,1680000000.0,1706000000.0,1804000000.0,2635000000.0,3781000000.0,3199000000.0,2584000000.0,2905000000.0,3094000000.0,3260000000.0,3227000000.0,2795000000.0,2966000000.0,3670000000.0,4061000000.0,3942000000.0,3221000000.0,4408000000.0
MWI,Low income,Malawi,Merchandise imports (current US$),40000000.0,40000000.0,40000000.0,40000000.0,57000000.0,76000000.0,70000000.0,70000000.0,74000000.0,86000000.0,109000000.0,108000000.0,129000000.0,140000000.0,188000000.0,253000000.0,206000000.0,235000000.0,338000000.0,399000000.0,439000000.0,359000000.0,304000000.0,311000000.0,271000000.0,285000000.0,260000000.0,295000000.0,406000000.0,503000000.0,575000000.0,703000000.0,735000000.0,546000000.0,497000000.0,475000000.0,624000000.0,781000000.0,515000000.0,673000000.0,532000000.0,563000000.0,695000000.0,786000000.0,933000000.0,1165000000.0,1207000000.0,1378000000.0,2204000000.0,2022000000.0,2173000000.0,2428000000.0,2360000000.0,2845000000.0,2778000000.0,2312000000.0,2210000000.0,2547000000.0,2706000000.0,2941000000.0,2726000000.0,3257000000.0
MYS,Upper middle income,Malaysia,Merchandise imports (current US$),910000000.0,920000000.0,998000000.0,1043000000.0,1047000000.0,1096000000.0,1104000000.0,1086000000.0,1160000000.0,1178000000.0,1401000000.0,1447000000.0,1611000000.0,2450000000.0,4114000000.0,3566000000.0,3824000000.0,4542000000.0,5909000000.0,7849000000.0,10779000000.0,11550000000.0,12418000000.0,13262000000.0,14051000000.0,12253000000.0,10806000000.0,12681000000.0,16507000000.0,22480000000.0,29258000000.0,36649000000.0,39856000000.0,45650000000.0,59600000000.0,77691000000.0,78418000000.0,79029000000.0,58272000000.0,65389000000.0,81963000000.0,73744000000.0,79761000000.0,83299000000.0,105166000000.0,114324000000.0,130441000000.0,146170000000.0,156348000000.0,123757000000.0,164622000000.0,187473000000.0,196393000000.0,205897000000.0,208851000000.0,175971000000.0,168684000000.0,195417000000.0,217602000000.0,204998000000.0,189856000000.0,237980000000.0
MDV,Upper middle income,Maldives,Merchandise imports (current US$),4000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3000000.0,2000000.0,3000000.0,2000000.0,4000000.0,5000000.0,7000000.0,7000000.0,7000000.0,6000000.0,10000000.0,14000000.0,21000000.0,29000000.0,31000000.0,43000000.0,57000000.0,53000000.0,53000000.0,45000000.0,81000000.0,90000000.0,113000000.0,138000000.0,161000000.0,189000000.0,191000000.0,222000000.0,268000000.0,302000000.0,349000000.0,354000000.0,402000000.0,389000000.0,393000000.0,392000000.0,471000000.0,642000000.0,745000000.0,927000000.0,1096000000.0,1388000000.0,963000000.0,1091000000.0,1465000000.0,1554000000.0,1733000000.0,1993000000.0,1896000000.0,2125000000.0,2360000000.0,2960000000.0,2888000000.0,1838000000.0,2574000000.0
MLI,Low income,Mali,Merchandise imports (current US$),33000000.0,36000000.0,46000000.0,34000000.0,37000000.0,43000000.0,36000000.0,34000000.0,34000000.0,39000000.0,47000000.0,63000000.0,70000000.0,110000000.0,180000000.0,176000000.0,155000000.0,159000000.0,286000000.0,361000000.0,439000000.0,365000000.0,332000000.0,353000000.0,279000000.0,299000000.0,444000000.0,374000000.0,504000000.0,502000000.0,602000000.0,671000000.0,608000000.0,634000000.0,589000000.0,772000000.0,772000000.0,739000000.0,761000000.0,824000000.0,806000000.0,990000000.0,928000000.0,1271000000.0,1364000000.0,1544000000.0,1820000000.0,2185000000.0,3339000000.0,2486000000.0,3428000000.0,3352000000.0,3524000000.0,3807000000.0,3909000000.0,3800000000.0,4051000000.0,4286000000.0,4722000000.0,5134000000.0,5107000000.0,6530000000.0
MLT,High income,Malta,Merchandise imports (current US$),83000000.0,82000000.0,80000000.0,85000000.0,97000000.0,98000000.0,109000000.0,112000000.0,123000000.0,148000000.0,161000000.0,161000000.0,176000000.0,239000000.0,361000000.0,375000000.0,423000000.0,516000000.0,575000000.0,759000000.0,938000000.0,860000000.0,789000000.0,733000000.0,717000000.0,759000000.0,887000000.0,1139000000.0,1353000000.0,1479000000.0,1964000000.0,2130000000.0,2331000000.0,2174000000.0,2447000000.0,2890000000.0,2801000000.0,2552000000.0,2668000000.0,2843000000.0,3413000000.0,2531000000.0,2646000000.0,3227000000.0,3641000000.0,3681000000.0,4307000000.0,4801000000.0,5300000000.0,4478000000.0,5062000000.0,6293000000.0,6598000000.0,6142000000.0,6798000000.0,6036000000.0,6444000000.0,5997000000.0,6769000000.0,7388000000.0,5223000000.0,6656000000.0
MHL,Upper middle income,Marshall Islands,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,44000000.0,56000000.0,56000000.0,62000000.0,61000000.0,70000000.0,75000000.0,73000000.0,61000000.0,67000000.0,69000000.0,55000000.0,56000000.0,68000000.0,75000000.0,84000000.0,94000000.0,91000000.0,100000000.0,100000000.0,105000000.0,150000000.0,130000000.0,140000000.0,147000000.0,136000000.0,108000000.0,97000000.0,90000000.0,75000000.0,68000000.0,75000000.0,80000000.0
MRT,Lower middle income,Mauritania,Merchandise imports (current US$),24000000.0,31000000.0,36000000.0,30000000.0,16000000.0,24000000.0,23000000.0,37000000.0,35000000.0,42000000.0,56000000.0,57000000.0,69000000.0,128000000.0,120000000.0,161000000.0,179000000.0,207000000.0,181000000.0,259000000.0,286000000.0,265000000.0,276000000.0,227000000.0,208000000.0,234000000.0,221000000.0,235000000.0,240000000.0,222000000.0,388000000.0,425000000.0,407000000.0,445000000.0,362000000.0,431000000.0,450000000.0,433000000.0,399000000.0,385000000.0,454000000.0,465000000.0,431000000.0,542000000.0,923000000.0,1428000000.0,1167000000.0,1432000000.0,1941000000.0,1498000000.0,1935000000.0,2467000000.0,3129000000.0,3978000000.0,3642000000.0,3703000000.0,2174000000.0,3522000000.0,3183000000.0,3520000000.0,2744000000.0,3564000000.0
MUS,Upper middle income,Mauritius,Merchandise imports (current US$),70000000.0,68000000.0,68000000.0,70000000.0,82000000.0,77000000.0,70000000.0,77000000.0,76000000.0,68000000.0,76000000.0,84000000.0,119000000.0,168000000.0,309000000.0,332000000.0,360000000.0,447000000.0,500000000.0,574000000.0,609000000.0,563000000.0,464000000.0,441000000.0,471000000.0,523000000.0,676000000.0,993000000.0,1261000000.0,1325000000.0,1618000000.0,1558000000.0,1625000000.0,1715000000.0,1930000000.0,1976000000.0,2289000000.0,2189000000.0,2073000000.0,2247000000.0,2093000000.0,1987000000.0,2159000000.0,2363000000.0,2771000000.0,3157000000.0,3627000000.0,3894000000.0,4651000000.0,3733000000.0,4386000000.0,5149000000.0,5354000000.0,5397000000.0,5610000000.0,4790000000.0,4655000000.0,5254000000.0,5661000000.0,5596000000.0,4220000000.0,5142000000.0
MEX,Upper middle income,Mexico,Merchandise imports (current US$),1186000000.0,1139000000.0,1143000000.0,1240000000.0,1493000000.0,1560000000.0,1605000000.0,1748000000.0,1960000000.0,2080000000.0,2461000000.0,2407000000.0,2718000000.0,3814000000.0,6057000000.0,6580000000.0,6028000000.0,5489000000.0,8109000000.0,12086000000.0,22144000000.0,28462000000.0,17742000000.0,12476000000.0,16691000000.0,19116000000.0,17573000000.0,19697000000.0,29402000000.0,36400000000.0,43548000000.0,51725000000.0,64213000000.0,67547000000.0,81986000000.0,74427000000.0,91979000000.0,113121000000.0,129072000000.0,146084000000.0,179464000000.0,173039000000.0,173087000000.0,175039000000.0,202260000000.0,228240000000.0,263476000000.0,290246000000.0,318304000000.0,241515000000.0,310205000000.0,361068000000.0,380477000000.0,390965000000.0,411581000000.0,405282000000.0,397522000000.0,432179000000.0,476835000000.0,467118000000.0,393278000000.0,522455000000.0
FSM,Lower middle income,Micronesia Fed. Sts.,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000000.0,73000000.0,84000000.0,89000000.0,99000000.0,109000000.0,98000000.0,89000000.0,100000000.0,99000000.0,100000000.0,97000000.0,107000000.0,114000000.0,104000000.0,118000000.0,133000000.0,130000000.0,137000000.0,142000000.0,155000000.0,172000000.0,168000000.0,188000000.0,194000000.0,188000000.0,161000000.0,160000000.0,186000000.0,183000000.0,198000000.0,194000000.0,207000000.0,197000000.0
MDA,Upper middle income,Moldova,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000000.0,628000000.0,660000000.0,840000000.0,1070000000.0,1170000000.0,1018000000.0,585000000.0,777000000.0,892000000.0,1038000000.0,1399000000.0,1769000000.0,2292000000.0,2693000000.0,3690000000.0,4899000000.0,3278000000.0,3855000000.0,5191000000.0,5213000000.0,5492000000.0,5317000000.0,3987000000.0,4020000000.0,4831000000.0,5760000000.0,5843000000.0,5416000000.0,7177000000.0
MCO,High income,Monaco,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,Lower middle income,Mongolia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,548000000.0,704000000.0,791000000.0,928000000.0,975000000.0,1095000000.0,1139000000.0,1104000000.0,1113000000.0,963000000.0,924000000.0,361000000.0,418000000.0,379000000.0,258000000.0,415000000.0,451000000.0,468000000.0,503000000.0,513000000.0,615000000.0,638000000.0,691000000.0,801000000.0,1021000000.0,1184000000.0,1486000000.0,2117000000.0,3616000000.0,2131000000.0,3278000000.0,6598000000.0,6738000000.0,6358000000.0,5237000000.0,3798000000.0,3358000000.0,4337000000.0,5875000000.0,6128000000.0,5299000000.0,6849000000.0
MNE,Upper middle income,Montenegro,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842000000.0,2867000000.0,3731000000.0,2313000000.0,2182000000.0,2544000000.0,2336000000.0,2354000000.0,2369000000.0,2040000000.0,2286000000.0,2613000000.0,3010000000.0,2909000000.0,2402000000.0,2956000000.0
MAR,Lower middle income,Morocco,Merchandise imports (current US$),413000000.0,452000000.0,434000000.0,449000000.0,462000000.0,453000000.0,478000000.0,518000000.0,552000000.0,562000000.0,684000000.0,701000000.0,779000000.0,1144000000.0,1904000000.0,2568000000.0,2618000000.0,3199000000.0,2970000000.0,3678000000.0,4255000000.0,4400000000.0,4315000000.0,3592000000.0,3911000000.0,3850000000.0,3803000000.0,4229000000.0,4773000000.0,5493000000.0,6922000000.0,6873000000.0,7348000000.0,6732000000.0,8272000000.0,10023000000.0,9704000000.0,9525000000.0,10290000000.0,10058000000.0,11534000000.0,11038000000.0,11864000000.0,14250000000.0,17822000000.0,20790000000.0,23980000000.0,32010000000.0,42366000000.0,32881000000.0,35381000000.0,44272000000.0,44872000000.0,45190000000.0,46283000000.0,38100000000.0,41391000000.0,44490000000.0,51038000000.0,50734000000.0,43831000000.0,58034000000.0
MOZ,Low income,Mozambique,Merchandise imports (current US$),127000000.0,129000000.0,136000000.0,142000000.0,156000000.0,173000000.0,208000000.0,199000000.0,234000000.0,261000000.0,324000000.0,341000000.0,330000000.0,466000000.0,462000000.0,411000000.0,300000000.0,321000000.0,523000000.0,568000000.0,800000000.0,801000000.0,836000000.0,636000000.0,540000000.0,424000000.0,543000000.0,642000000.0,736000000.0,808000000.0,878000000.0,899000000.0,855000000.0,955000000.0,1019000000.0,704000000.0,759000000.0,739000000.0,790000000.0,1139000000.0,1158000000.0,1063000000.0,1543000000.0,1753000000.0,2035000000.0,2408000000.0,2869000000.0,3050000000.0,4008000000.0,3764000000.0,4600000000.0,6312000000.0,8688000000.0,10099000000.0,8747000000.0,8334000000.0,5206000000.0,5745000000.0,6944000000.0,7428000000.0,6471000000.0,8621000000.0
MMR,Lower middle income,Myanmar,Merchandise imports (current US$),262000000.0,216000000.0,219000000.0,234000000.0,271000000.0,247000000.0,158000000.0,124000000.0,114000000.0,165000000.0,155000000.0,169000000.0,133000000.0,106000000.0,177000000.0,195000000.0,179000000.0,242000000.0,312000000.0,322000000.0,357000000.0,376000000.0,413000000.0,270000000.0,241000000.0,286000000.0,307000000.0,271000000.0,246000000.0,193000000.0,270000000.0,646000000.0,651000000.0,814000000.0,886000000.0,1335000000.0,1358000000.0,2037000000.0,2666000000.0,2300000000.0,2371000000.0,2849000000.0,2324000000.0,2070000000.0,2174000000.0,1908000000.0,2538000000.0,3247000000.0,4256000000.0,4348000000.0,4760000000.0,9019000000.0,9201000000.0,12043000000.0,16459000000.0,16885000000.0,15705000000.0,19253000000.0,19334000000.0,18588000000.0,17947000000.0,14322000000.0
NAM,Upper middle income,Namibia,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,1156000000.0,1244000000.0,1040000000.0,921000000.0,818000000.0,581000000.0,886000000.0,1211000000.0,1272000000.0,1259000000.0,1163000000.0,1149000000.0,1283000000.0,1326000000.0,1412000000.0,1616000000.0,1670000000.0,1753000000.0,1648000000.0,1610000000.0,1550000000.0,1547000000.0,1470000000.0,1980000000.0,2396000000.0,2577000000.0,2884000000.0,3520000000.0,4340000000.0,4980000000.0,5570000000.0,6593000000.0,7256000000.0,7621000000.0,8523000000.0,7697000000.0,6673000000.0,6778000000.0,8289000000.0,8086000000.0,6823000000.0,9122000000.0
NRU,High income,Nauru,Merchandise imports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000000.0,91000000.0,51000000.0,43000000.0,47000000.0,36000000.0,46000000.0,45000000.0
NPL,Lower middle income,Nepal,Merchandise imports (current US$),38000000.0,21000000.0,24000000.0,79000000.0,98000000.0,108000000.0,75000000.0,61000000.0,56000000.0,85000000.0,75000000.0,85000000.0,85000000.0,104000000.0,134000000.0,172000000.0,163000000.0,168000000.0,221000000.0,254000000.0,342000000.0,369000000.0,395000000.0,464000000.0,417000000.0,453000000.0,460000000.0,571000000.0,678000000.0,582000000.0,672000000.0,737000000.0,776000000.0,890000000.0,1155000000.0,1333000000.0,1398000000.0,1693000000.0,1246000000.0,1422000000.0,1573000000.0,1473000000.0,1419000000.0,1754000000.0,1938000000.0,2283000000.0,2492000000.0,3122000000.0,3590000000.0,4384000000.0,5133000000.0,5774000000.0,6066000000.0,6571000000.0,7590000000.0,6652000000.0,8935000000.0,10345000000.0,12712000000.0,12340000000.0,9856000000.0,15893000000.0
NLD,High income,Netherlands,Merchandise imports (current US$),5361000000.0,6085000000.0,6398000000.0,7117000000.0,8414000000.0,8925000000.0,9540000000.0,9875000000.0,10963000000.0,12983000000.0,15688000000.0,17867000000.0,20667000000.0,28744000000.0,38949000000.0,40897000000.0,46734000000.0,52903000000.0,61314000000.0,77331000000.0,78039000000.0,67231000000.0,63766000000.0,61652000000.0,62295000000.0,65197000000.0,75536000000.0,91307000000.0,99474000000.0,104330000000.0,126098000000.0,125873000000.0,134650000000.0,126270000000.0,150337000000.0,185232000000.0,190923000000.0,190731000000.0,195639000000.0,206162000000.0,218267000000.0,208638000000.0,219265000000.0,264704000000.0,319669000000.0,363822000000.0,416832000000.0,492616000000.0,580937000000.0,443153000000.0,516409000000.0,594366000000.0,586927000000.0,589697000000.0,589570000000.0,512105000000.0,500797000000.0,574646000000.0,645502000000.0,635678000000.0,595122000000.0,757986000000.0
NCL,High income,New Caledonia,Merchandise imports (current US$),38000000.0,48000000.0,41000000.0,38000000.0,54000000.0,77000000.0,67000000.0,79000000.0,93000000.0,127000000.0,230000000.0,234000000.0,209000000.0,219000000.0,282000000.0,347000000.0,277000000.0,292000000.0,292000000.0,361000000.0,456000000.0,408000000.0,367000000.0,305000000.0,311000000.0,348000000.0,458000000.0,626000000.0,604000000.0,766000000.0,883000000.0,863000000.0,917000000.0,858000000.0,876000000.0,957000000.0,995000000.0,929000000.0,929000000.0,1006000000.0,924000000.0,931000000.0,1008000000.0,1541000000.0,1636000000.0,1774000000.0,2117000000.0,2809000000.0,3233000000.0,2574000000.0,3312000000.0,3698000000.0,3245000000.0,3202000000.0,3323000000.0,2689000000.0,2395000000.0,2511000000.0,2805000000.0,2944000000.0,2592000000.0,2781000000.0
NZL,High income,New Zealand,Merchandise imports (current US$),786000000.0,901000000.0,753000000.0,903000000.0,961000000.0,1052000000.0,1095000000.0,955000000.0,895000000.0,1003000000.0,1245000000.0,1348000000.0,1523000000.0,2176000000.0,3648000000.0,3155000000.0,3254000000.0,3361000000.0,3491000000.0,4553000000.0,5472000000.0,5734000000.0,5782000000.0,5333000000.0,6203000000.0,5992000000.0,6063000000.0,7276000000.0,7342000000.0,8784000000.0,9501000000.0,8381000000.0,9201000000.0,9636000000.0,11913000000.0,13957000000.0,14724000000.0,14519000000.0,12496000000.0,14318000000.0,13904000000.0,13308000000.0,15047000000.0,18559000000.0,23195000000.0,26219000000.0,26424000000.0,30882000000.0,34369000000.0,25574000000.0,30617000000.0,37105000000.0,38254000000.0,39641000000.0,42518000000.0,36554000000.0,36079000000.0,40125000000.0,43793000000.0,42363000000.0,37152000000.0,49855000000.0
